timestamp,status,reason,x_mm,y_mm,z_mm,u_deg
2026-04-30T14:03:34,OK,words_enviadas,109.93,124.06,50.000,5.51
2026-04-30T14:03:38,OK,words_enviadas,184.83,159.64,50.000,342.88
2026-04-30T14:03:47,OK,words_enviadas,92.85,73.59,50.000,12.08
2026-04-30T14:03:47,OK,words_enviadas,78.32,174.78,50.000,323.69
2026-04-30T14:03:51,OK,words_enviadas,78.32,174.78,50.000,326.16
2026-04-30T14:03:51,OK,words_enviadas,88.81,45.53,50.000,335.92
2026-04-30T14:03:53,OK,words_enviadas,90.39,46.58,50.000,3.82
2026-04-30T14:03:54,OK,words_enviadas,90.92,46.95,50.000,25.59
2026-04-30T14:03:55,OK,words_enviadas,92.39,47.60,50.000,49.51
2026-04-30T14:03:57,OK,words_enviadas,94.07,47.80,50.000,69.96
2026-04-30T14:04:13,OK,words_enviadas,76.58,82.78,50.000,348.65
2026-04-30T14:04:24,OK,words_enviadas,76.58,82.78,50.000,346.60
2026-04-30T14:10:09,OK,words_enviadas,70.32,89.40,50.000,342.94
2026-04-30T14:10:11,OK,words_enviadas,72.45,88.39,50.000,341.71
2026-04-30T14:10:13,OK,words_enviadas,73.44,88.58,50.000,341.69
2026-04-30T14:10:16,OK,words_enviadas,74.04,87.95,50.000,343.01
2026-04-30T14:10:18,OK,words_enviadas,74.68,88.40,50.000,342.65
2026-04-30T14:10:20,OK,words_enviadas,73.59,87.66,50.000,344.41
2026-04-30T14:10:22,OK,words_enviadas,72.67,89.39,50.000,346.07
2026-04-30T14:10:25,OK,words_enviadas,73.88,88.44,50.000,346.32
2026-04-30T14:10:26,OK,words_enviadas,162.04,100.13,50.000,200.95
2026-04-30T14:10:28,OK,words_enviadas,166.06,67.72,50.000,202.85
2026-04-30T14:10:28,OK,words_enviadas,77.51,87.84,50.000,346.27
2026-04-30T14:10:30,OK,words_enviadas,77.32,91.14,50.000,345.87
2026-04-30T14:10:32,OK,words_enviadas,155.68,37.92,50.000,48.68
2026-04-30T14:10:32,OK,words_enviadas,178.90,36.94,50.000,52.51
2026-04-30T14:10:33,OK,words_enviadas,154.40,35.74,50.000,46.38
2026-04-30T14:10:33,OK,words_enviadas,134.48,78.25,50.000,137.56
2026-04-30T14:10:35,OK,words_enviadas,156.62,39.41,50.000,51.20
2026-04-30T14:10:36,OK,words_enviadas,72.18,36.41,50.000,29.48
2026-04-30T14:10:37,OK,words_enviadas,128.30,83.20,50.000,35.22
2026-04-30T14:10:39,OK,words_enviadas,44.78,65.16,50.000,211.51
2026-04-30T14:10:39,OK,words_enviadas,70.32,45.10,50.000,209.00
2026-04-30T14:10:40,OK,words_enviadas,70.76,44.26,50.000,240.84
2026-04-30T14:10:40,OK,words_enviadas,71.08,43.24,50.000,266.90
2026-04-30T14:10:40,OK,words_enviadas,71.79,42.54,50.000,288.28
2026-04-30T14:10:41,OK,words_enviadas,182.84,5.49,50.000,48.63
2026-04-30T14:10:42,OK,words_enviadas,21.05,77.30,50.000,337.92
2026-04-30T14:10:43,OK,words_enviadas,159.37,42.94,50.000,48.99
2026-04-30T14:10:43,OK,words_enviadas,115.34,110.46,50.000,216.26
2026-04-30T14:10:46,OK,words_enviadas,159.03,42.23,50.000,46.12
2026-04-30T14:10:47,OK,words_enviadas,130.43,124.62,50.000,216.80
2026-04-30T14:10:49,OK,words_enviadas,159.51,41.73,50.000,45.01
2026-04-30T14:10:51,OK,words_enviadas,179.26,34.01,50.000,51.27
2026-04-30T14:10:51,OK,words_enviadas,158.97,41.95,50.000,49.67
2026-04-30T14:10:52,OK,words_enviadas,28.10,97.76,50.000,343.41
2026-04-30T14:10:53,OK,words_enviadas,159.12,42.11,50.000,46.30
2026-04-30T14:10:54,OK,words_enviadas,27.82,97.51,50.000,342.39
2026-04-30T14:10:56,OK,words_enviadas,113.51,191.88,50.000,36.86
2026-04-30T14:10:58,OK,words_enviadas,26.96,97.71,50.000,343.37
2026-04-30T14:10:59,OK,words_enviadas,115.89,191.30,50.000,15.40
2026-04-30T14:11:03,OK,words_enviadas,113.72,191.17,50.000,15.95
2026-04-30T14:11:03,OK,words_enviadas,120.92,158.41,50.000,23.34
2026-04-30T14:11:04,OK,words_enviadas,117.67,188.07,50.000,14.92
2026-04-30T14:21:30,OK,words_enviadas,111.24,115.42,50.000,340.68
2026-04-30T14:21:33,OK,words_enviadas,109.17,114.87,50.000,340.68
2026-04-30T14:21:35,OK,words_enviadas,107.20,114.82,50.000,340.72
2026-04-30T14:21:38,OK,words_enviadas,107.54,114.50,50.000,340.92
2026-04-30T14:21:40,OK,words_enviadas,109.01,114.69,50.000,340.96
2026-04-30T14:21:54,OK,words_enviadas,34.15,45.74,50.000,311.75
2026-04-30T14:21:56,OK,words_enviadas,33.99,45.32,50.000,311.81
2026-04-30T14:22:23,OK,words_enviadas,34.18,46.07,50.000,313.00
2026-04-30T14:22:29,OK,words_enviadas,33.85,45.14,50.000,313.30
2026-04-30T14:22:34,OK,words_enviadas,33.26,43.17,50.000,314.66
2026-04-30T14:22:36,OK,words_enviadas,32.95,42.09,50.000,314.01
2026-04-30T14:22:39,OK,words_enviadas,33.72,44.33,50.000,313.10
2026-04-30T14:22:55,OK,words_enviadas,39.74,40.76,50.000,326.10
2026-04-30T14:23:03,OK,words_enviadas,78.16,29.40,50.000,293.77
2026-04-30T14:23:06,OK,words_enviadas,165.49,40.33,50.000,12.02
2026-04-30T14:23:13,OK,words_enviadas,45.25,127.37,50.000,329.15
2026-04-30T14:23:18,OK,words_enviadas,45.12,126.14,50.000,323.57
2026-04-30T14:30:51,OK,words_enviadas,46.41,127.46,50.000,328.42
2026-04-30T14:30:55,OK,words_enviadas,45.64,126.01,50.000,330.55
2026-04-30T14:30:57,OK,words_enviadas,46.48,124.97,50.000,323.70
2026-04-30T14:31:01,OK,words_enviadas,46.70,125.46,50.000,319.55
2026-04-30T14:31:03,OK,words_enviadas,47.24,125.73,50.000,318.94
2026-04-30T14:31:05,OK,words_enviadas,114.71,167.54,50.000,24.44
2026-04-30T14:31:08,OK,words_enviadas,48.28,123.56,50.000,324.06
2026-04-30T14:31:12,OK,words_enviadas,92.14,70.02,50.000,182.97
2026-04-30T14:31:15,OK,words_enviadas,93.42,71.91,50.000,171.49
2026-04-30T14:31:18,OK,words_enviadas,93.72,70.67,50.000,170.52
2026-04-30T14:31:21,OK,words_enviadas,93.72,70.67,50.000,168.40
2026-04-30T14:33:22,OK,words_enviadas,91.57,115.66,50.000,343.64
2026-04-30T14:33:25,OK,words_enviadas,91.57,115.66,50.000,341.60
2026-04-30T14:33:29,OK,words_enviadas,91.57,115.66,50.000,339.08
2026-04-30T14:33:32,OK,words_enviadas,91.57,115.66,50.000,344.22
2026-04-30T14:33:37,OK,words_enviadas,91.47,115.26,50.000,345.92
2026-04-30T14:33:47,OK,words_enviadas,69.67,146.96,50.000,6.03
2026-04-30T14:33:49,OK,words_enviadas,92.32,114.68,50.000,336.26
2026-04-30T14:33:55,OK,words_enviadas,89.97,114.46,50.000,336.25
2026-04-30T14:35:28,OK,words_enviadas,85.72,34.73,50.000,153.81
2026-04-30T14:35:30,OK,words_enviadas,132.45,60.07,50.000,319.60
2026-04-30T14:35:32,OK,words_enviadas,81.44,28.10,50.000,167.39
2026-04-30T14:35:34,OK,words_enviadas,82.49,25.09,50.000,167.85
2026-04-30T14:35:36,OK,words_enviadas,82.32,27.09,50.000,166.83
2026-04-30T14:35:39,OK,words_enviadas,130.18,60.08,50.000,144.10
2026-04-30T14:35:43,OK,words_enviadas,130.63,60.72,50.000,146.13
2026-04-30T14:35:48,OK,words_enviadas,54.80,139.15,50.000,38.17
2026-04-30T14:35:54,OK,words_enviadas,159.08,143.66,50.000,145.66
2026-04-30T14:35:57,OK,words_enviadas,91.28,111.52,50.000,332.07
2026-04-30T14:35:59,OK,words_enviadas,91.17,114.40,50.000,337.40
2026-04-30T14:36:10,FAIL,sin_deteccion_timeout,,,,
2026-04-30T14:36:14,OK,words_enviadas,63.53,100.35,50.000,330.02
2026-04-30T14:39:12,OK,words_enviadas,61.51,102.30,50.000,326.13
2026-04-30T14:39:14,OK,words_enviadas,60.77,102.61,50.000,328.58
2026-04-30T14:39:16,OK,words_enviadas,61.63,101.84,50.000,326.84
2026-04-30T14:39:18,OK,words_enviadas,132.38,81.25,50.000,205.92
2026-04-30T14:39:22,OK,words_enviadas,132.62,80.72,50.000,205.55
2026-04-30T14:39:24,OK,words_enviadas,133.10,81.29,50.000,207.41
2026-04-30T14:39:28,OK,words_enviadas,130.64,78.90,50.000,206.54
2026-04-30T14:39:30,OK,words_enviadas,131.81,80.50,50.000,207.66
2026-04-30T14:39:32,OK,words_enviadas,131.67,80.10,50.000,206.66
2026-04-30T14:39:35,OK,words_enviadas,131.60,79.88,50.000,206.21
2026-04-30T14:39:41,OK,words_enviadas,132.44,80.76,50.000,206.69
2026-04-30T14:39:43,OK,words_enviadas,132.38,82.29,50.000,206.63
2026-04-30T14:39:45,OK,words_enviadas,129.26,77.64,50.000,206.67
2026-04-30T14:39:47,OK,words_enviadas,132.08,80.73,50.000,206.37
2026-04-30T14:39:50,OK,words_enviadas,129.69,79.06,50.000,206.25
2026-04-30T14:39:53,OK,words_enviadas,131.69,80.36,50.000,206.16
2026-04-30T14:39:56,OK,words_enviadas,133.89,82.61,50.000,206.90
2026-04-30T14:39:58,OK,words_enviadas,134.08,81.55,50.000,206.05
2026-04-30T14:40:01,OK,words_enviadas,132.85,80.69,50.000,206.89
2026-04-30T14:40:04,OK,words_enviadas,130.72,79.30,50.000,206.22
2026-04-30T14:40:07,OK,words_enviadas,134.94,80.63,50.000,205.85
2026-04-30T14:40:09,OK,words_enviadas,132.76,80.73,50.000,206.51
2026-04-30T14:40:12,OK,words_enviadas,134.35,83.11,50.000,206.33
2026-04-30T14:40:14,OK,words_enviadas,133.82,82.69,50.000,206.12
2026-04-30T14:40:16,OK,words_enviadas,131.73,80.15,50.000,206.12
2026-04-30T14:40:20,OK,words_enviadas,129.23,79.25,50.000,206.78
2026-04-30T14:40:22,OK,words_enviadas,133.08,83.06,50.000,206.20
2026-04-30T14:40:28,OK,words_enviadas,132.24,81.26,50.000,206.08
2026-04-30T14:40:30,OK,words_enviadas,131.77,81.31,50.000,206.77
2026-04-30T14:40:32,OK,words_enviadas,134.34,83.18,50.000,206.32
2026-04-30T14:40:35,OK,words_enviadas,133.17,82.25,50.000,206.20
2026-04-30T14:40:38,OK,words_enviadas,130.56,79.10,50.000,205.74
2026-04-30T14:40:41,OK,words_enviadas,130.46,79.05,50.000,205.86
2026-04-30T14:40:44,OK,words_enviadas,132.88,81.24,50.000,205.90
2026-04-30T14:40:46,OK,words_enviadas,133.00,82.05,50.000,205.66
2026-04-30T14:40:48,OK,words_enviadas,132.64,82.11,50.000,205.94
2026-04-30T14:40:51,OK,words_enviadas,132.12,81.19,50.000,207.69
2026-04-30T14:40:54,OK,words_enviadas,128.97,81.33,50.000,207.72
2026-04-30T14:40:56,OK,words_enviadas,127.01,79.27,50.000,207.39
2026-04-30T14:40:59,OK,words_enviadas,130.68,82.26,50.000,205.49
2026-04-30T14:41:01,OK,words_enviadas,131.87,81.12,50.000,206.50
2026-04-30T14:41:05,OK,words_enviadas,133.79,82.54,50.000,207.97
2026-04-30T14:41:08,OK,words_enviadas,131.89,80.58,50.000,207.50
2026-04-30T14:41:10,OK,words_enviadas,130.72,79.59,50.000,206.75
2026-04-30T14:41:13,OK,words_enviadas,135.54,84.92,50.000,204.62
2026-04-30T14:41:15,OK,words_enviadas,133.15,82.06,50.000,207.07
2026-04-30T14:41:17,OK,words_enviadas,132.57,80.74,50.000,206.72
2026-04-30T14:41:20,OK,words_enviadas,133.76,82.56,50.000,206.53
2026-04-30T14:41:22,OK,words_enviadas,131.70,81.85,50.000,204.92
2026-04-30T14:41:25,OK,words_enviadas,131.95,80.31,50.000,206.78
2026-04-30T14:41:29,OK,words_enviadas,132.10,81.00,50.000,206.68
2026-04-30T14:41:32,OK,words_enviadas,131.94,81.35,50.000,206.54
2026-04-30T14:41:34,OK,words_enviadas,133.82,82.52,50.000,206.57
2026-04-30T14:41:37,OK,words_enviadas,133.77,83.07,50.000,206.15
2026-04-30T14:41:39,OK,words_enviadas,133.14,81.49,50.000,206.57
2026-04-30T14:41:42,OK,words_enviadas,132.52,82.91,50.000,206.87
2026-04-30T14:41:44,OK,words_enviadas,133.50,82.47,50.000,206.31
2026-04-30T14:41:47,OK,words_enviadas,130.48,80.90,50.000,206.20
2026-04-30T14:41:49,OK,words_enviadas,128.54,79.34,50.000,206.81
2026-04-30T14:41:51,OK,words_enviadas,132.11,82.08,50.000,207.92
2026-04-30T14:41:53,OK,words_enviadas,135.42,84.70,50.000,207.66
2026-04-30T14:41:56,OK,words_enviadas,133.35,81.67,50.000,206.65
2026-04-30T14:41:58,OK,words_enviadas,135.31,84.54,50.000,207.73
2026-04-30T14:42:00,OK,words_enviadas,134.79,84.06,50.000,209.11
2026-04-30T14:42:03,OK,words_enviadas,134.43,83.17,50.000,206.34
2026-04-30T14:42:05,OK,words_enviadas,134.26,84.26,50.000,205.57
2026-04-30T14:42:08,OK,words_enviadas,131.42,81.39,50.000,205.86
2026-04-30T14:42:12,OK,words_enviadas,133.78,82.47,50.000,206.38
2026-04-30T14:42:14,OK,words_enviadas,134.32,83.03,50.000,206.23
2026-04-30T14:42:17,OK,words_enviadas,134.49,83.46,50.000,206.47
2026-04-30T14:42:21,OK,words_enviadas,134.75,83.74,50.000,206.51
2026-04-30T14:42:24,OK,words_enviadas,131.39,79.88,50.000,206.47
2026-04-30T14:42:26,OK,words_enviadas,134.11,83.06,50.000,207.38
2026-04-30T14:42:29,OK,words_enviadas,132.48,82.22,50.000,206.87
2026-04-30T14:42:31,OK,words_enviadas,133.86,83.00,50.000,206.59
2026-04-30T14:42:34,OK,words_enviadas,135.06,84.79,50.000,205.85
2026-04-30T14:42:37,OK,words_enviadas,133.22,81.90,50.000,206.39
2026-04-30T14:42:39,OK,words_enviadas,133.78,82.83,50.000,206.49
2026-04-30T14:42:41,OK,words_enviadas,131.60,80.46,50.000,206.93
2026-04-30T14:42:44,OK,words_enviadas,133.56,82.96,50.000,207.03
2026-04-30T14:42:46,OK,words_enviadas,134.43,83.47,50.000,206.81
2026-04-30T14:42:49,OK,words_enviadas,134.32,83.64,50.000,206.65
2026-04-30T14:42:52,OK,words_enviadas,131.44,80.07,50.000,206.69
2026-04-30T14:42:55,OK,words_enviadas,133.08,81.63,50.000,206.69
2026-04-30T14:42:57,OK,words_enviadas,134.12,82.82,50.000,206.71
2026-04-30T14:43:00,OK,words_enviadas,134.67,83.92,50.000,206.84
2026-04-30T14:43:03,OK,words_enviadas,133.94,82.86,50.000,206.60
2026-04-30T14:43:05,OK,words_enviadas,129.11,79.09,50.000,206.28
2026-04-30T14:43:07,OK,words_enviadas,130.33,79.36,50.000,207.46
2026-04-30T14:43:10,OK,words_enviadas,132.58,81.19,50.000,206.97
2026-04-30T14:43:12,OK,words_enviadas,134.85,83.83,50.000,206.78
2026-04-30T14:43:14,OK,words_enviadas,133.06,82.49,50.000,206.59
2026-04-30T14:43:17,OK,words_enviadas,134.77,84.39,50.000,206.57
2026-04-30T14:43:19,OK,words_enviadas,134.58,83.70,50.000,206.59
2026-04-30T14:43:21,OK,words_enviadas,133.75,82.50,50.000,206.51
2026-04-30T14:43:24,OK,words_enviadas,133.52,82.11,50.000,206.65
2026-04-30T14:43:26,OK,words_enviadas,134.27,83.03,50.000,206.87
2026-04-30T14:43:28,OK,words_enviadas,133.60,82.13,50.000,206.94
2026-04-30T14:43:32,OK,words_enviadas,131.82,82.09,50.000,207.03
2026-04-30T14:43:34,OK,words_enviadas,133.30,82.38,50.000,207.10
2026-04-30T14:43:37,OK,words_enviadas,135.64,85.45,50.000,206.75
2026-04-30T14:43:39,OK,words_enviadas,135.79,85.38,50.000,206.60
2026-04-30T14:43:42,OK,words_enviadas,133.65,82.81,50.000,206.88
2026-04-30T14:43:44,OK,words_enviadas,132.82,81.33,50.000,207.40
2026-04-30T14:43:47,OK,words_enviadas,130.73,79.03,50.000,207.42
2026-04-30T14:43:49,OK,words_enviadas,134.43,83.58,50.000,207.02
2026-04-30T14:43:51,OK,words_enviadas,134.97,84.14,50.000,206.66
2026-04-30T14:43:54,OK,words_enviadas,135.87,85.23,50.000,206.14
2026-04-30T14:43:56,OK,words_enviadas,135.85,85.19,50.000,205.91
2026-04-30T14:43:59,OK,words_enviadas,131.09,80.51,50.000,206.32
2026-04-30T14:44:02,OK,words_enviadas,130.14,79.38,50.000,206.25
2026-04-30T14:44:04,OK,words_enviadas,131.97,81.87,50.000,206.17
2026-04-30T14:44:07,OK,words_enviadas,133.41,82.57,50.000,206.29
2026-04-30T14:44:09,OK,words_enviadas,133.87,82.69,50.000,206.33
2026-04-30T14:44:11,OK,words_enviadas,136.05,85.65,50.000,206.57
2026-04-30T14:44:14,OK,words_enviadas,135.07,84.16,50.000,207.72
2026-04-30T14:44:16,OK,words_enviadas,134.36,84.99,50.000,207.32
2026-04-30T14:44:19,OK,words_enviadas,134.94,84.98,50.000,207.03
2026-04-30T14:44:21,OK,words_enviadas,133.75,82.81,50.000,207.07
2026-04-30T14:44:23,OK,words_enviadas,131.65,80.67,50.000,207.24
2026-04-30T14:44:26,OK,words_enviadas,133.62,82.51,50.000,207.15
2026-04-30T14:44:28,OK,words_enviadas,132.64,81.74,50.000,206.77
2026-04-30T14:44:31,OK,words_enviadas,130.38,80.11,50.000,207.18
2026-04-30T14:44:33,OK,words_enviadas,133.45,83.15,50.000,207.15
2026-04-30T14:44:36,OK,words_enviadas,132.89,83.32,50.000,206.47
2026-04-30T14:44:38,OK,words_enviadas,132.96,82.57,50.000,206.38
2026-04-30T14:44:41,OK,words_enviadas,132.57,81.31,50.000,207.28
2026-04-30T14:44:44,OK,words_enviadas,133.41,82.32,50.000,207.91
2026-04-30T14:44:47,OK,words_enviadas,133.45,82.74,50.000,207.02
2026-04-30T14:44:49,OK,words_enviadas,134.68,84.29,50.000,206.36
2026-04-30T14:44:52,OK,words_enviadas,134.40,83.89,50.000,206.14
2026-04-30T14:44:54,OK,words_enviadas,135.12,84.96,50.000,206.29
2026-04-30T14:44:56,OK,words_enviadas,134.67,84.05,50.000,206.28
2026-04-30T14:44:58,OK,words_enviadas,134.27,83.64,50.000,206.68
2026-04-30T14:45:01,OK,words_enviadas,134.31,83.45,50.000,207.47
2026-04-30T14:45:03,OK,words_enviadas,134.93,84.52,50.000,207.17
2026-04-30T14:45:06,OK,words_enviadas,128.33,80.38,50.000,206.38
2026-04-30T14:45:09,OK,words_enviadas,134.95,85.78,50.000,205.37
2026-04-30T14:45:11,OK,words_enviadas,134.98,84.74,50.000,205.86
2026-04-30T14:45:13,OK,words_enviadas,135.34,85.09,50.000,205.50
2026-04-30T14:45:15,OK,words_enviadas,135.87,85.31,50.000,205.73
2026-04-30T14:45:18,OK,words_enviadas,132.58,80.84,50.000,206.62
2026-04-30T14:45:20,OK,words_enviadas,134.62,83.46,50.000,207.76
2026-04-30T14:45:23,OK,words_enviadas,132.85,81.60,50.000,206.23
2026-04-30T14:45:26,OK,words_enviadas,134.01,83.22,50.000,207.30
2026-04-30T14:45:28,OK,words_enviadas,134.40,83.52,50.000,207.49
2026-04-30T14:45:30,OK,words_enviadas,134.68,83.94,50.000,206.53
2026-04-30T14:45:33,OK,words_enviadas,131.51,80.58,50.000,206.81
2026-04-30T14:45:36,OK,words_enviadas,133.71,83.02,50.000,206.41
2026-04-30T14:45:38,OK,words_enviadas,132.92,83.72,50.000,206.38
2026-04-30T14:45:40,OK,words_enviadas,134.74,84.86,50.000,205.15
2026-04-30T14:45:43,OK,words_enviadas,134.56,83.81,50.000,205.64
2026-04-30T14:45:45,OK,words_enviadas,133.92,82.66,50.000,206.04
2026-04-30T14:45:47,OK,words_enviadas,133.26,84.29,50.000,206.06
2026-04-30T14:45:50,OK,words_enviadas,134.77,85.03,50.000,206.10
2026-04-30T14:45:52,OK,words_enviadas,133.38,82.60,50.000,206.41
2026-04-30T14:45:54,OK,words_enviadas,135.25,84.50,50.000,207.02
2026-04-30T14:45:56,OK,words_enviadas,135.55,84.98,50.000,206.86
2026-04-30T14:45:59,OK,words_enviadas,134.56,83.65,50.000,206.29
2026-04-30T14:46:01,OK,words_enviadas,135.96,85.43,50.000,206.80
2026-04-30T14:46:04,OK,words_enviadas,136.66,86.37,50.000,207.16
2026-04-30T14:46:07,OK,words_enviadas,128.88,79.67,50.000,207.34
2026-04-30T14:46:09,OK,words_enviadas,132.75,82.37,50.000,206.04
2026-04-30T14:46:11,OK,words_enviadas,131.23,81.17,50.000,204.64
2026-04-30T14:46:13,OK,words_enviadas,132.04,82.11,50.000,205.30
2026-04-30T14:46:16,OK,words_enviadas,134.68,84.18,50.000,205.80
2026-04-30T14:46:18,OK,words_enviadas,135.60,85.16,50.000,206.03
2026-04-30T14:46:20,OK,words_enviadas,135.54,85.17,50.000,205.12
2026-04-30T14:46:22,OK,words_enviadas,133.39,82.18,50.000,206.36
2026-04-30T14:46:26,OK,words_enviadas,135.16,85.29,50.000,206.72
2026-04-30T14:46:28,OK,words_enviadas,136.77,87.36,50.000,205.21
2026-04-30T14:46:31,OK,words_enviadas,134.88,85.53,50.000,205.91
2026-04-30T14:46:33,OK,words_enviadas,134.84,84.54,50.000,206.86
2026-04-30T14:46:35,OK,words_enviadas,134.75,84.44,50.000,206.32
2026-04-30T14:46:37,OK,words_enviadas,135.16,84.44,50.000,206.50
2026-04-30T14:46:39,OK,words_enviadas,135.10,84.11,50.000,205.73
2026-04-30T14:46:42,OK,words_enviadas,134.26,83.38,50.000,206.73
2026-04-30T14:46:45,OK,words_enviadas,134.75,84.17,50.000,204.84
2026-04-30T14:46:51,OK,words_enviadas,129.17,77.47,50.000,205.82
2026-04-30T14:46:54,OK,words_enviadas,132.11,82.01,50.000,206.39
2026-04-30T14:46:56,OK,words_enviadas,129.43,80.26,50.000,206.64
2026-04-30T14:46:58,OK,words_enviadas,133.08,83.16,50.000,206.77
2026-04-30T14:47:00,OK,words_enviadas,131.55,81.49,50.000,205.98
2026-04-30T14:47:03,OK,words_enviadas,132.56,82.64,50.000,205.86
2026-04-30T14:47:06,OK,words_enviadas,135.82,85.78,50.000,204.12
2026-04-30T14:47:08,OK,words_enviadas,135.77,85.51,50.000,204.33
2026-04-30T14:47:11,OK,words_enviadas,135.63,85.42,50.000,205.41
2026-04-30T14:47:13,OK,words_enviadas,133.58,82.84,50.000,205.88
2026-04-30T14:47:15,OK,words_enviadas,134.93,84.70,50.000,206.23
2026-04-30T14:47:17,OK,words_enviadas,135.09,84.69,50.000,206.25
2026-04-30T14:47:20,OK,words_enviadas,133.65,82.45,50.000,205.12
2026-04-30T14:47:22,OK,words_enviadas,134.28,83.52,50.000,204.56
2026-04-30T14:47:24,OK,words_enviadas,134.09,83.29,50.000,205.80
2026-04-30T14:47:27,OK,words_enviadas,129.88,78.33,50.000,207.11
2026-04-30T14:47:30,OK,words_enviadas,134.56,85.78,50.000,206.06
2026-04-30T14:47:32,OK,words_enviadas,132.42,83.38,50.000,205.85
2026-04-30T14:47:34,OK,words_enviadas,133.89,83.22,50.000,204.56
2026-04-30T14:47:37,OK,words_enviadas,130.90,81.97,50.000,205.62
2026-04-30T14:47:39,OK,words_enviadas,129.57,79.78,50.000,205.18
2026-04-30T14:47:42,OK,words_enviadas,133.35,82.50,50.000,204.05
2026-04-30T14:47:44,OK,words_enviadas,134.63,83.69,50.000,204.05
2026-04-30T14:47:46,OK,words_enviadas,135.00,84.79,50.000,206.43
2026-04-30T14:47:49,OK,words_enviadas,131.62,82.37,50.000,206.47
2026-04-30T14:47:52,OK,words_enviadas,133.57,83.60,50.000,205.77
2026-04-30T14:47:54,OK,words_enviadas,133.62,82.68,50.000,206.15
2026-04-30T14:47:57,OK,words_enviadas,130.85,80.62,50.000,206.27
2026-04-30T14:47:59,OK,words_enviadas,129.30,80.19,50.000,204.01
2026-04-30T14:48:02,OK,words_enviadas,134.45,85.10,50.000,206.10
2026-04-30T14:48:04,OK,words_enviadas,132.83,85.76,50.000,206.38
2026-04-30T14:48:07,OK,words_enviadas,131.87,81.98,50.000,204.64
2026-04-30T14:48:09,OK,words_enviadas,133.66,83.12,50.000,204.56
2026-04-30T14:48:11,OK,words_enviadas,137.23,87.38,50.000,206.35
2026-04-30T14:48:13,OK,words_enviadas,129.22,79.67,50.000,204.96
2026-04-30T14:48:15,OK,words_enviadas,134.02,83.82,50.000,203.85
2026-04-30T14:48:17,OK,words_enviadas,136.10,86.13,50.000,206.04
2026-04-30T14:48:23,OK,words_enviadas,136.44,87.31,50.000,206.79
2026-04-30T14:48:27,OK,words_enviadas,135.81,85.46,50.000,204.82
2026-04-30T14:48:29,OK,words_enviadas,136.52,86.17,50.000,205.61
2026-04-30T14:48:32,OK,words_enviadas,137.87,88.12,50.000,204.82
2026-04-30T14:48:35,OK,words_enviadas,135.45,85.86,50.000,204.17
2026-04-30T14:48:37,OK,words_enviadas,132.99,82.66,50.000,203.68
2026-04-30T14:48:40,OK,words_enviadas,133.89,84.23,50.000,203.97
2026-04-30T14:48:42,OK,words_enviadas,135.16,85.43,50.000,204.62
2026-04-30T14:48:44,OK,words_enviadas,137.26,87.76,50.000,205.65
2026-04-30T14:48:47,OK,words_enviadas,135.27,85.05,50.000,205.58
2026-04-30T14:48:49,OK,words_enviadas,136.53,86.95,50.000,205.78
2026-04-30T14:48:51,OK,words_enviadas,135.51,85.48,50.000,204.43
2026-04-30T14:48:53,OK,words_enviadas,135.63,85.33,50.000,206.12
2026-04-30T14:48:56,OK,words_enviadas,133.36,82.88,50.000,205.81
2026-04-30T14:48:59,OK,words_enviadas,136.39,86.54,50.000,204.98
2026-04-30T14:49:01,OK,words_enviadas,132.43,81.41,50.000,205.29
2026-04-30T14:49:04,OK,words_enviadas,136.13,86.25,50.000,205.76
2026-04-30T14:49:06,OK,words_enviadas,133.98,84.47,50.000,205.63
2026-04-30T14:49:09,OK,words_enviadas,136.16,86.16,50.000,204.83
2026-04-30T14:49:11,OK,words_enviadas,135.50,85.08,50.000,204.18
2026-04-30T14:49:15,OK,words_enviadas,133.23,81.97,50.000,204.36
2026-04-30T14:49:17,OK,words_enviadas,133.39,83.21,50.000,206.14
2026-04-30T14:49:20,OK,words_enviadas,134.07,83.19,50.000,206.73
2026-04-30T14:49:23,OK,words_enviadas,134.92,85.32,50.000,204.66
2026-04-30T14:49:27,OK,words_enviadas,133.96,83.31,50.000,203.84
2026-04-30T14:49:29,OK,words_enviadas,134.44,83.67,50.000,204.65
2026-04-30T14:49:33,OK,words_enviadas,134.03,83.51,50.000,205.13
2026-04-30T14:49:35,OK,words_enviadas,133.50,82.80,50.000,203.80
2026-04-30T14:49:38,OK,words_enviadas,131.85,81.42,50.000,205.09
2026-04-30T14:49:40,OK,words_enviadas,133.66,83.15,50.000,204.17
2026-04-30T14:49:43,OK,words_enviadas,133.06,82.29,50.000,204.07
2026-04-30T14:49:45,OK,words_enviadas,130.20,81.36,50.000,203.49
2026-04-30T14:49:47,OK,words_enviadas,133.53,84.54,50.000,203.40
2026-04-30T14:49:50,OK,words_enviadas,134.60,84.80,50.000,206.05
2026-04-30T14:49:53,OK,words_enviadas,134.35,83.91,50.000,204.34
2026-04-30T14:49:55,OK,words_enviadas,135.18,85.16,50.000,204.53
2026-04-30T14:49:57,OK,words_enviadas,133.69,82.72,50.000,205.50
2026-04-30T14:49:59,OK,words_enviadas,135.28,84.93,50.000,203.88
2026-04-30T14:50:01,OK,words_enviadas,134.55,84.02,50.000,203.52
2026-04-30T14:50:03,OK,words_enviadas,137.31,87.80,50.000,206.07
